,drug,tissue,feature,iter,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
48,sorafenib,BRCA,targets,48,0.7407407407407407,0.6428571428571429,0.4444444444444444,0.3571428571428572,4,3,2,0
49,sorafenib,BRCA,targets,49,0.7037037037037037,0.6857142857142857,0.4444444444444444,0.3571428571428572,4,3,2,0
50,sorafenib,BRCA,node,0,0.7037037037037037,0.8,0.7777777777777778,0.6428571428571428,7,0,2,0
51,sorafenib,BRCA,node,1,0.6296296296296297,0.6928571428571428,0.5555555555555556,0.7142857142857143,4,3,1,1
52,sorafenib,BRCA,node,2,0.8518518518518519,0.8571428571428572,0.5555555555555556,0.5,5,2,2,0
53,sorafenib,BRCA,node,3,0.6296296296296297,0.7857142857142857,0.6666666666666666,0.6428571428571429,5,2,1,1
54,sorafenib,BRCA,node,4,0.6296296296296297,0.7642857142857142,0.6666666666666666,0.8571428571428572,6,1,2,0
55,sorafenib,BRCA,node,5,0.7407407407407407,0.7785714285714285,0.6666666666666666,0.8571428571428572,4,3,0,2
56,sorafenib,BRCA,node,6,0.7037037037037037,0.85,0.6666666666666666,0.5,6,1,2,0
57,sorafenib,BRCA,node,7,0.6296296296296297,0.8,0.5555555555555556,0.6428571428571429,3,4,0,2
58,sorafenib,BRCA,node,8,0.7407407407407407,0.7714285714285714,0.7777777777777778,0.8571428571428572,5,2,0,2
59,sorafenib,BRCA,node,9,0.7037037037037037,0.7428571428571429,0.7777777777777778,1.0,5,2,0,2
60,sorafenib,BRCA,node,10,0.8148148148148148,0.8285714285714285,0.5555555555555556,0.6428571428571428,4,3,1,1
61,sorafenib,BRCA,node,11,0.6296296296296297,0.7785714285714286,0.8888888888888888,0.9285714285714286,6,1,0,2
62,sorafenib,BRCA,node,12,0.7037037037037037,0.7928571428571428,0.5555555555555556,0.7142857142857143,3,4,0,2
63,sorafenib,BRCA,node,13,0.5555555555555556,0.7214285714285714,0.8888888888888888,1.0,6,1,0,2
64,sorafenib,BRCA,node,14,0.8148148148148148,0.85,0.6666666666666666,0.5714285714285714,6,1,2,0
65,sorafenib,BRCA,node,15,0.7407407407407407,0.7428571428571428,0.8888888888888888,1.0,6,1,0,2
66,sorafenib,BRCA,node,16,0.8148148148148148,0.8357142857142857,0.6666666666666666,0.5,6,1,2,0
67,sorafenib,BRCA,node,17,0.7037037037037037,0.8285714285714286,0.8888888888888888,1.0,6,1,0,2
68,sorafenib,BRCA,node,18,0.7407407407407407,0.8714285714285714,0.6666666666666666,0.7142857142857143,4,3,0,2
69,sorafenib,BRCA,node,19,0.7407407407407407,0.7928571428571429,0.5555555555555556,0.5,4,3,1,1
70,sorafenib,BRCA,node,20,0.8888888888888888,0.8857142857142857,0.6666666666666666,0.7142857142857142,6,1,2,0
71,sorafenib,BRCA,node,21,0.7037037037037037,0.7857142857142856,0.4444444444444444,0.3571428571428572,3,4,1,1
72,sorafenib,BRCA,node,22,0.7777777777777778,0.7999999999999999,0.7777777777777778,0.8571428571428572,5,2,0,2
73,sorafenib,BRCA,node,23,0.7407407407407407,0.8357142857142857,0.7777777777777778,0.5714285714285714,6,1,1,1
74,sorafenib,BRCA,node,24,0.7037037037037037,0.7785714285714286,0.7777777777777778,0.8571428571428572,5,2,0,2
75,sorafenib,BRCA,node,25,0.7777777777777778,0.85,0.6666666666666666,0.4285714285714286,5,2,1,1
76,sorafenib,BRCA,node,26,0.7777777777777778,0.7642857142857142,0.7777777777777778,0.9285714285714286,5,2,0,2
77,sorafenib,BRCA,node,27,0.7777777777777778,0.8214285714285714,0.7777777777777778,0.7142857142857143,5,2,0,2
78,sorafenib,BRCA,node,28,0.7037037037037037,0.7928571428571428,0.7777777777777778,0.7857142857142857,5,2,0,2
79,sorafenib,BRCA,node,29,0.7407407407407407,0.842857142857143,0.7777777777777778,0.8571428571428572,5,2,0,2
80,sorafenib,BRCA,node,30,0.7037037037037037,0.8142857142857143,0.6666666666666666,0.7142857142857143,5,2,1,1
81,sorafenib,BRCA,node,31,0.8518518518518519,0.8857142857142858,0.3333333333333333,0.35714285714285715,3,4,2,0
82,sorafenib,BRCA,node,32,0.7407407407407407,0.8285714285714285,0.7777777777777778,0.7857142857142857,5,2,0,2
83,sorafenib,BRCA,node,33,0.8518518518518519,0.9071428571428571,0.4444444444444444,0.4285714285714286,3,4,1,1
84,sorafenib,BRCA,node,34,0.7407407407407407,0.8357142857142857,0.6666666666666666,0.7142857142857142,6,1,2,0
85,sorafenib,BRCA,node,35,0.8148148148148148,0.85,0.6666666666666666,0.5714285714285714,5,2,1,1
86,sorafenib,BRCA,node,36,0.7407407407407407,0.8,0.3333333333333333,0.5714285714285714,2,5,1,1
87,sorafenib,BRCA,node,37,0.8148148148148148,0.8642857142857143,0.4444444444444444,0.5714285714285714,3,4,1,1
88,sorafenib,BRCA,node,38,0.7037037037037037,0.8285714285714285,0.4444444444444444,0.7857142857142857,2,5,0,2
89,sorafenib,BRCA,node,39,0.7037037037037037,0.7428571428571428,1.0,1.0,7,0,0,2
90,sorafenib,BRCA,node,40,0.6666666666666666,0.7714285714285715,0.7777777777777778,0.4285714285714286,6,1,1,1
91,sorafenib,BRCA,node,41,0.7777777777777778,0.85,0.4444444444444444,0.5,3,4,1,1
92,sorafenib,BRCA,node,42,0.7407407407407407,0.8214285714285714,0.6666666666666666,0.7142857142857143,5,2,1,1
93,sorafenib,BRCA,node,43,0.7407407407407407,0.8,0.7777777777777778,0.7857142857142857,5,2,0,2
94,sorafenib,BRCA,node,44,0.7407407407407407,0.7571428571428571,0.6666666666666666,0.9285714285714286,4,3,0,2
95,sorafenib,BRCA,node,45,0.5925925925925926,0.7714285714285714,0.6666666666666666,0.5714285714285714,5,2,1,1
96,sorafenib,BRCA,node,46,0.7777777777777778,0.8,0.6666666666666666,0.7142857142857143,5,2,1,1
97,sorafenib,BRCA,node,47,0.8518518518518519,0.8714285714285714,0.5555555555555556,0.5714285714285714,4,3,1,1
98,sorafenib,BRCA,node,48,0.8148148148148148,0.8285714285714285,0.6666666666666666,0.6428571428571428,4,3,0,2
99,sorafenib,BRCA,node,49,0.6296296296296297,0.8285714285714285,0.4444444444444444,0.5714285714285714,3,4,1,1
100,sorafenib,BRCA,norm-node,0,0.6666666666666666,0.8285714285714285,0.4444444444444444,0.5714285714285714,3,4,1,1
101,sorafenib,BRCA,norm-node,1,0.7407407407407407,0.7857142857142857,0.5555555555555556,0.8571428571428572,3,4,0,2
102,sorafenib,BRCA,norm-node,2,0.7407407407407407,0.75,0.6666666666666666,0.7857142857142857,5,2,1,1
103,sorafenib,BRCA,norm-node,3,0.6296296296296297,0.75,0.7777777777777778,0.8571428571428572,5,2,0,2
104,sorafenib,BRCA,norm-node,4,0.7407407407407407,0.8285714285714285,0.7777777777777778,0.5714285714285714,7,0,2,0
105,sorafenib,BRCA,norm-node,5,0.7037037037037037,0.75,0.8888888888888888,0.8571428571428572,6,1,0,2
106,sorafenib,BRCA,norm-node,6,0.7407407407407407,0.7857142857142857,0.4444444444444444,0.7857142857142857,2,5,0,2
107,sorafenib,BRCA,norm-node,7,0.8518518518518519,0.9357142857142857,0.2222222222222222,0.2857142857142857,2,5,2,0
108,sorafenib,BRCA,norm-node,8,0.7407407407407407,0.8,0.6666666666666666,0.8571428571428572,4,3,0,2
109,sorafenib,BRCA,norm-node,9,0.7407407407407407,0.7714285714285714,0.7777777777777778,0.9285714285714286,5,2,0,2
110,sorafenib,BRCA,norm-node,10,0.8148148148148148,0.8571428571428571,0.5555555555555556,0.5,5,2,2,0
111,sorafenib,BRCA,norm-node,11,0.7037037037037037,0.8,0.4444444444444444,0.3571428571428572,4,3,2,0
112,sorafenib,BRCA,norm-node,12,0.6666666666666666,0.7857142857142857,0.7777777777777778,0.7857142857142857,5,2,0,2
113,sorafenib,BRCA,norm-node,13,0.7037037037037037,0.8357142857142856,0.7777777777777778,0.5,6,1,1,1
114,sorafenib,BRCA,norm-node,14,0.7407407407407407,0.7571428571428571,0.6666666666666666,0.7142857142857143,5,2,1,1
115,sorafenib,BRCA,norm-node,15,0.7777777777777778,0.8142857142857142,0.4444444444444444,0.5714285714285714,2,5,0,2
116,sorafenib,BRCA,norm-node,16,0.7037037037037037,0.7857142857142857,0.8888888888888888,0.5714285714285714,7,0,1,1
117,sorafenib,BRCA,norm-node,17,0.7037037037037037,0.7785714285714286,0.7777777777777778,0.7857142857142857,5,2,0,2
118,sorafenib,BRCA,norm-node,18,0.7407407407407407,0.7714285714285714,0.7777777777777778,0.7142857142857143,5,2,0,2
119,sorafenib,BRCA,norm-node,19,0.7407407407407407,0.7714285714285714,0.8888888888888888,0.8571428571428572,7,0,1,1
120,sorafenib,BRCA,norm-node,20,0.7407407407407407,0.7571428571428571,0.6666666666666666,0.8571428571428572,5,2,1,1
121,sorafenib,BRCA,norm-node,21,0.8148148148148148,0.7999999999999999,0.4444444444444444,0.6428571428571429,3,4,1,1
122,sorafenib,BRCA,norm-node,22,0.7407407407407407,0.8,0.7777777777777778,0.5714285714285714,6,1,1,1
123,sorafenib,BRCA,norm-node,23,0.6666666666666666,0.7714285714285714,0.6666666666666666,0.8571428571428572,4,3,0,2
124,sorafenib,BRCA,norm-node,24,0.7407407407407407,0.8285714285714285,0.5555555555555556,0.6428571428571429,4,3,1,1
125,sorafenib,BRCA,norm-node,25,0.7037037037037037,0.7714285714285714,0.5555555555555556,0.7142857142857142,4,3,1,1
126,sorafenib,BRCA,norm-node,26,0.6666666666666666,0.8142857142857142,0.6666666666666666,0.5714285714285714,4,3,0,2
127,sorafenib,BRCA,norm-node,27,0.6296296296296297,0.7785714285714286,0.8888888888888888,0.8571428571428572,6,1,0,2
128,sorafenib,BRCA,norm-node,28,0.6666666666666666,0.7642857142857142,0.6666666666666666,1.0,4,3,0,2
129,sorafenib,BRCA,norm-node,29,0.8148148148148148,0.8571428571428571,0.6666666666666666,0.4285714285714286,5,2,1,1
130,sorafenib,BRCA,norm-node,30,0.7777777777777778,0.7928571428571428,0.7777777777777778,0.7142857142857143,6,1,1,1
131,sorafenib,BRCA,norm-node,31,0.6666666666666666,0.7928571428571428,0.7777777777777778,0.7142857142857143,5,2,0,2
132,sorafenib,BRCA,norm-node,32,0.7407407407407407,0.8142857142857143,0.7777777777777778,0.6428571428571429,6,1,1,1
133,sorafenib,BRCA,norm-node,33,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.4285714285714286,5,2,1,1
134,sorafenib,BRCA,norm-node,34,0.7407407407407407,0.7785714285714286,0.4444444444444444,1.0,2,5,0,2
135,sorafenib,BRCA,norm-node,35,0.6666666666666666,0.6928571428571428,0.8888888888888888,1.0,6,1,0,2
136,sorafenib,BRCA,norm-node,36,0.7037037037037037,0.8357142857142857,0.5555555555555556,0.5714285714285714,3,4,0,2
137,sorafenib,BRCA,norm-node,37,0.8888888888888888,0.8999999999999999,0.5555555555555556,0.4285714285714286,4,3,1,1
138,sorafenib,BRCA,norm-node,38,0.7777777777777778,0.8142857142857142,0.5555555555555556,0.6428571428571428,4,3,1,1
139,sorafenib,BRCA,norm-node,39,0.8148148148148148,0.8928571428571429,0.6666666666666666,0.6428571428571428,5,2,1,1
140,sorafenib,BRCA,norm-node,40,0.7777777777777778,0.8642857142857143,0.5555555555555556,0.4285714285714286,5,2,2,0
141,sorafenib,BRCA,norm-node,41,0.7407407407407407,0.8357142857142857,0.6666666666666666,0.5714285714285714,5,2,1,1
142,sorafenib,BRCA,norm-node,42,0.8518518518518519,0.8999999999999999,0.3333333333333333,0.28571428571428575,3,4,2,0
143,sorafenib,BRCA,norm-node,43,0.8148148148148148,0.7642857142857142,0.5555555555555556,0.5714285714285714,4,3,1,1
144,sorafenib,BRCA,norm-node,44,0.6296296296296297,0.7285714285714285,0.6666666666666666,0.5,5,2,1,1
145,sorafenib,BRCA,norm-node,45,0.7037037037037037,0.8142857142857143,0.4444444444444444,0.6428571428571429,2,5,0,2
146,sorafenib,BRCA,norm-node,46,0.6666666666666666,0.7714285714285715,0.7777777777777778,0.8571428571428572,5,2,0,2
147,sorafenib,BRCA,norm-node,47,0.7407407407407407,0.8214285714285714,0.6666666666666666,0.4285714285714286,5,2,1,1
148,sorafenib,BRCA,norm-node,48,0.6296296296296297,0.7,0.8888888888888888,1.0,6,1,0,2
149,sorafenib,BRCA,norm-node,49,0.9259259259259259,0.9428571428571428,0.4444444444444444,0.35714285714285715,4,3,2,0
