iter,source drug,target drug,geneset,source tissue,target tissue,pval,Test Accuracy,Test ROC_AUC
39,Pembro,Nivo,source biomarkers,STAD,SKCM,0.1,0.5714285714285714,0.5555555555555556
40,Pembro,Nivo,source biomarkers,STAD,SKCM,0.1,0.5714285714285714,0.5380116959064327
41,Pembro,Nivo,source biomarkers,STAD,SKCM,0.1,0.5714285714285714,0.5964912280701754
42,Pembro,Nivo,source biomarkers,STAD,SKCM,0.1,0.7142857142857143,0.6842105263157895
43,Pembro,Nivo,source biomarkers,STAD,SKCM,0.1,0.5357142857142857,0.7543859649122807
44,Pembro,Nivo,source biomarkers,STAD,SKCM,0.1,0.5,0.48538011695906436
45,Pembro,Nivo,source biomarkers,STAD,SKCM,0.1,0.5714285714285714,0.6140350877192983
46,Pembro,Nivo,source biomarkers,STAD,SKCM,0.1,0.5714285714285714,0.695906432748538
47,Pembro,Nivo,source biomarkers,STAD,SKCM,0.1,0.7857142857142857,0.801169590643275
48,Pembro,Nivo,source biomarkers,STAD,SKCM,0.1,0.4642857142857143,0.543859649122807
49,Pembro,Nivo,source biomarkers,STAD,SKCM,0.1,0.5357142857142857,0.5321637426900585
0,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.7251461988304093
1,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5714285714285714,0.6549707602339181
2,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5714285714285714,0.5847953216374269
3,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5714285714285714,0.6140350877192983
4,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.7142857142857143,0.7309941520467836
5,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6785714285714286,0.7134502923976609
6,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.7142857142857143,0.7134502923976608
7,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5,0.6257309941520468
8,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5357142857142857,0.5146198830409356
9,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5,0.6023391812865497
10,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5714285714285714,0.6198830409356726
11,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6428571428571429,0.6081871345029239
12,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.7857142857142857,0.8187134502923977
13,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.5789473684210527
14,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5,0.543859649122807
15,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.5614035087719299
16,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5,0.6081871345029239
17,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.6198830409356725
18,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5,0.5321637426900585
19,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5714285714285714,0.6198830409356726
20,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5357142857142857,0.4327485380116959
21,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.6900584795321637
22,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6428571428571429,0.6666666666666666
23,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5,0.47953216374269003
24,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5357142857142857,0.6900584795321637
25,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.6081871345029239
26,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6785714285714286,0.7777777777777777
27,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5,0.5964912280701754
28,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.6842105263157896
29,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5714285714285714,0.6257309941520468
30,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6428571428571429,0.5672514619883041
31,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.6608187134502924
32,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.4642857142857143,0.7076023391812866
33,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6428571428571429,0.6023391812865497
34,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6428571428571429,0.7076023391812866
35,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6785714285714286,0.7309941520467836
36,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6428571428571429,0.695906432748538
37,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5357142857142857,0.4210526315789474
38,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.672514619883041
39,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5714285714285714,0.6842105263157895
40,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.42857142857142855,0.4327485380116959
41,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.7142857142857143,0.6842105263157895
42,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.6900584795321638
43,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5357142857142857,0.672514619883041
44,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.39285714285714285,0.4327485380116959
45,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.672514619883041
46,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5714285714285714,0.6081871345029239
47,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6071428571428571,0.6140350877192983
48,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.5714285714285714,0.5964912280701755
49,Pembro,Nivo,drug targets,STAD,SKCM,0.1,0.6785714285714286,0.8070175438596491
0,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6664285714285714,0.6736842105263159
1,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6078571428571429,0.608421052631579
2,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.5835714285714286,0.5700584795321637
3,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.605,0.6022222222222222
4,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.5942857142857142,0.5901754385964912
5,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.5642857142857143,0.5685380116959063
6,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.5578571428571428,0.5553216374269007
7,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6592857142857143,0.687719298245614
8,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6485714285714286,0.6233918128654972
9,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6078571428571429,0.5946198830409357
10,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6428571428571429,0.6421052631578948
11,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6085714285714284,0.5926315789473685
12,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6214285714285714,0.6090058479532164
13,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6121428571428571,0.5880701754385965
14,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.5928571428571429,0.5920467836257309
15,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6564285714285716,0.708421052631579
16,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6235714285714287,0.6522807017543859
17,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6785714285714285,0.7201169590643276
18,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6385714285714286,0.632280701754386
19,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6278571428571429,0.6287719298245614
20,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6664285714285715,0.6975438596491229
21,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.5464285714285714,0.5167251461988304
22,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6135714285714285,0.607719298245614
23,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.645,0.6773099415204679
24,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6135714285714287,0.6447953216374269
25,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.5892857142857143,0.5659649122807018
26,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6371428571428571,0.6484210526315789
27,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6307142857142857,0.6380116959064327
28,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6764285714285715,0.6905263157894737
29,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.655,0.6803508771929825
30,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6021428571428571,0.5577777777777777
31,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6364285714285713,0.6804678362573098
32,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6635714285714286,0.6784795321637427
33,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.705,0.7440935672514621
34,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6328571428571429,0.6329824561403509
35,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.565,0.5254970760233918
36,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.5507142857142857,0.5287719298245613
37,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6057142857142856,0.6009356725146199
38,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.5614285714285714,0.5237426900584796
39,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6142857142857142,0.5755555555555556
40,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6364285714285715,0.6187134502923977
41,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6299999999999999,0.6649122807017542
42,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6135714285714287,0.6302923976608187
43,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6671428571428573,0.6941520467836257
44,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.5964285714285714,0.6071345029239766
45,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.725,0.7659649122807016
46,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6750000000000002,0.7170760233918128
47,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6185714285714287,0.6288888888888888
48,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.5835714285714286,0.5733333333333334
49,Pembro,Nivo,random sample,STAD,SKCM,0.1,0.6578571428571429,0.6851461988304094
